1566,FR
1565,FR
1564,FR
1563,FR
1562,VD
1583,FR
1580,VD
4609,SO
4600,SO
4601,SO
4617,SO
4618,SO
1589,VD
1588,VD
1587,VD
1586,VD
1585,VD
1584,VD
4612,SO
4613,SO
4614,SO
4615,SO
4616,SO
4628,SO
4629,SO
1595,BE
4622,SO
4623,SO
4624,SO
4625,SO
4626,SO
3307,SO
3306,BE
3305,BE
3303,BE
3302,BE
4632,SO
4633,SO
4634,SO
3309,BE
3308,BE
4652,SO
3321,BE
3317,BE
3315,BE
3314,BE
3313,BE
3312,BE
4663,AG
2001,NE
2000,NE
3326,BE
3325,BE
3324,BE
3323,BE
3322,BE
4653,SO
4654,SO
4655,SO
4656,SO
4657,SO
4658,SO
2012,NE
2010,NE
2002,NE
4665,AG
7710,GR
2023,NE
2022,NE
2019,NE
2017,NE
2016,NE
2015,NE
2014,NE
2013,NE
2034,NE
3365,BE
3363,BE
3362,BE
3360,BE
2028,NE
2027,NE
2025,NE
2024,NE
3376,BE
3375,BE
2043,NE
3374,BE
2042,NE
3373,BE
3372,BE
2037,NE
3368,BE
2036,NE
3367,BE
2035,NE
3366,BE
6410,SZ
7741,GR
7743,GR
7742,GR
2056,NE
2054,NE
2053,NE
2052,NE
3380,BE
2046,NE
3377,BE
6403,SZ
6402,SZ
6405,SZ
6404,LU
6423,SZ
6422,SZ
2067,NE
2065,NE
2063,NE
2058,NE
2057,NE
6414,SZ
7745,GR
7744,GR
6416,SZ
7747,GR
6415,SZ
7746,GR
6418,SZ
6417,SZ
7748,GR
6430,SZ
6432,SZ
6431,SZ
6434,SZ
5102,AG
6433,SZ
5103,AG
2075,NE
2074,NE
2073,NE
2072,NE
2068,NE
6424,SZ
6441,UR
6440,SZ
6443,SZ
6442,SZ
5112,AG
5113,AG
2088,NE
2087,NE
6436,SZ
5105,AG
6438,SZ
5106,AG
5107,AG
5108,AG
6452,SZ
6454,UR
5116,AG
6461,UR
6460,UR
6463,UR
6462,UR
6465,UR
6464,UR
6467,UR
6466,UR
6472,UR
6474,UR
6473,UR
6476,UR
9502,TG
6475,UR
9503,TG
9500,SG
9501,SG
6469,UR
6468,UR
6482,UR
6485,UR
6484,UR
6487,UR
9514,TG
9512,SG
9506,TG
9507,TG
9504,TG
9508,TG
6493,UR
9524,SG
9525,SG
9523,SG
6490,UR
6491,UR
9517,TG
9515,TG
8200,SH
8201,SH
9532,SG
9535,TG
9536,SG
9533,SG
8203,SH
9534,SG
9526,SG
9527,SG
9542,TG
9543,TG
8212,SH
9546,TG
8215,SH
9547,TG
8216,SH
8213,SH
9545,TG
8214,SH
2900,JU
8208,SH
2908,JU
2907,JU
2906,JU
8207,SH
2905,JU
2904,JU
2903,JU
2902,JU
9553,TG
8222,SH
9554,TG
8223,SH
9552,SG
8226,SH
9555,TG
8224,SH
9556,TG
8225,SH
8219,SH
9548,TG
8217,SH
8218,SH
2916,JU
2915,JU
2914,JU
2912,JU
8233,SH
9565,TG
8234,SH
9562,TG
8231,SH
8232,SH
8235,SH
8236,SH
2922,JU
8228,SH
2926,JU
2925,JU
2924,JU
2923,JU
8245,ZH
9573,TG
8242,SH
8243,SH
8248,ZH
8246,ZH
8247,ZH
8240,SH
8241,SH
2933,JU
2932,JU
1609,FR
8239,SH
1608,FR
1607,VD
2935,JU
8255,TG
8253,TG
8254,TG
8259,TG
8252,TG
1613,VD
2944,JU
1612,VD
2943,JU
2942,JU
1611,FR
1610,VD
1619,FR
1618,FR
1617,FR
2947,JU
1616,FR
2946,JU
1615,FR
1614,FR
8266,TG
8267,TG
8264,TG
8265,TG
8268,TG
8269,TG
8262,SH
8263,SH
8260,SH
8261,SH
1624,FR
2954,JU
1623,FR
2953,JU
2952,JU
2950,JU
1628,FR
1627,FR
1626,FR
1625,FR
8273,TG
8274,TG
8272,TG
1635,FR
1634,FR
1633,FR
1632,FR
1630,FR
1638,FR
1637,FR
1636,FR
8280,TG
8285,TG
1646,FR
1645,FR
1644,FR
1643,FR
1642,FR
1649,FR
1648,FR
1647,FR
1660,VD
1657,BE
1656,FR
1654,FR
1653,FR
1652,FR
1651,FR
1659,VD
1658,VD
1670,FR
1667,FR
1666,FR
1665,FR
1663,FR
1661,FR
1669,FR
1682,VD
1681,FR
1680,FR
1679,FR
1678,FR
1677,FR
1676,FR
1675,FR
1674,FR
1673,FR
4702,SO
4703,SO
4704,BE
1692,FR
1691,FR
1690,FR
4716,SO
4717,SO
1689,FR
4718,SO
1688,FR
4719,SO
1687,FR
1686,FR
1685,FR
1684,FR
1683,VD
4710,SO
4712,SO
4713,SO
4714,SO
4715,SO
1699,FR
1697,FR
1696,FR
1695,FR
1694,FR
3401,BE
3400,BE
3417,BE
3416,BE
3415,BE
3414,BE
3413,BE
3412,BE
3419,BE
3418,BE
3428,BE
3427,BE
3426,BE
3425,BE
3424,BE
3423,BE
3422,BE
3421,BE
3429,BE
2108,NE
3439,BE
3438,BE
3437,BE
2105,NE
3436,BE
3435,BE
2103,NE
3434,BE
3433,BE
3432,BE
3453,BE
3452,BE
2117,NE
2116,NE
2115,NE
2114,NE
2113,NE
2112,NE
3464,BE
3463,BE
3462,BE
2127,NE
2126,NE
3457,BE
3456,BE
2124,NE
3455,BE
2123,NE
3454,BE
6500,TI
3475,BE
3474,BE
3473,BE
3472,BE
3465,BE
2149,NE
3476,BE
6501,TI
6503,TI
6513,TI
6512,TI
6515,TI
6514,TI
6517,TI
6516,TI
6518,TI
5200,AG
6533,TI
5201,AG
6532,TI
6524,TI
6523,TI
6526,TI
6525,TI
6528,TI
6527,TI
6540,GR
6542,GR
5210,AG
6541,GR
6544,GR
5212,AG
6543,GR
5213,AG
6535,GR
6534,GR
6537,GR
6538,GR
5222,AG
5223,AG
6546,GR
6545,GR
6548,GR
6547,GR
6549,GR
6562,GR
5232,AG
6563,GR
5233,AG
5234,AG
6565,GR
5235,AG
6557,GR
5225,AG
6556,GR
6558,GR
6571,TI
6573,TI
6572,TI
5242,AG
6575,TI
9601,SG
5243,AG
6574,TI
9602,SG
5244,AG
6577,TI
5245,AG
6576,TI
5246,AG
5236,AG
5237,AG
6582,TI
6584,TI
6583,TI
9612,SG
9613,SG
6579,TI
6578,TI
9606,SG
9604,SG
9607,SG
9608,SG
6593,TI
6592,TI
9620,SG
6595,TI
6594,TI
6597,TI
6596,TI
6599,TI
9621,SG
6598,TI
9622,SG
9614,SG
9615,SG
9630,SG
5272,AG
9631,SG
5273,AG
5274,AG
5275,AG
8303,ZH
5276,AG
8304,ZH
5277,AG
8302,ZH
9633,SG
8310,ZH
8311,ZH
9642,SG
8314,ZH
8315,ZH
8312,ZH
9643,SG
8307,ZH
8308,ZH
8305,ZH
8306,ZH
8309,ZH
9652,SG
8322,ZH
9650,SG
8320,ZH
9651,SG
9656,SG
9657,SG
9655,SG
8317,ZH
8332,ZH
7000,GR
8330,ZH
8331,ZH
7001,GR
7004,GR
7006,GR
8335,ZH
9658,SG
8344,ZH
7013,GR
8342,ZH
7012,GR
7015,GR
7014,GR
8345,ZH
7017,GR
7016,GR
8340,ZH
1700,FR
7007,GR
8354,ZH
8355,TG
8352,ZH
8353,ZH
7023,GR
7026,GR
8356,TG
7028,GR
8357,TG
7027,GR
1712,FR
7019,GR
7018,GR
1719,FR
1718,FR
1717,FR
1716,FR
1715,FR
1714,FR
1713,FR
7032,GR
8363,TG
8362,TG
7031,GR
8360,TG
1723,FR
1722,FR
1721,FR
1720,FR
7029,GR
1728,FR
1727,FR
1726,FR
1725,FR
1724,FR
8376,TG
8374,TG
8372,TG
8370,TG
8371,TG
1734,FR
1733,FR
1732,FR
1731,FR
1730,FR
1738,BE
1737,FR
1736,FR
1735,FR
7057,GR
7056,GR
7058,GR
7050,GR
1745,FR
1744,FR
1742,FR
1741,FR
1740,FR
1749,FR
1748,FR
1747,FR
1746,FR
7062,GR
7064,GR
7063,GR
1756,FR
1754,FR
1753,FR
1752,FR
1757,FR
7077,GR
7076,GR
7078,GR
7075,GR
7074,GR
1763,FR
1762,FR
7082,GR
7084,GR
7083,GR
4805,AG
4806,LU
1776,FR
1775,FR
4807,AG
1774,FR
4808,AG
1773,FR
4809,AG
1772,FR
4800,AG
4801,AG
4802,AG
4803,AG
1792,FR
1791,FR
1789,FR
1788,FR
1787,FR
1786,FR
1785,FR
1784,FR
1783,FR
1782,FR
4812,AG
4813,AG
4814,AG
1797,BE
1796,FR
1795,FR
1794,FR
1793,FR
3504,BE
3503,BE
3508,BE
3507,BE
3506,BE
3513,BE
3512,BE
3510,BE
4852,AG
4853,AG
4856,AG
2207,NE
3538,BE
2206,NE
3537,BE
3536,BE
3535,BE
3534,BE
3533,BE
3532,BE
3531,BE
2208,NE
3552,BE
3551,BE
3550,BE
3543,BE
3557,BE
3556,BE
3555,BE
3553,BE
6601,TI
6600,TI
6602,TI
6605,TI
6604,TI
6612,TI
6611,TI
6614,TI
6613,TI
6616,TI
6618,TI
6632,TI
5300,AG
6631,TI
5301,AG
6622,TI
5312,AG
6634,TI
6633,TI
5303,AG
6636,TI
5304,AG
6635,TI
5305,AG
5306,AG
6637,TI
6652,TI
6654,TI
5322,AG
6653,TI
5323,AG
6645,TI
5313,AG
6644,TI
5314,AG
6647,TI
5315,AG
6646,TI
5316,AG
5317,AG
6648,TI
5318,AG
6661,TI
5330,AG
6663,TI
4000,BS
6662,TI
4001,BS
5332,AG
4002,BS
5333,AG
6664,TI
5334,AG
6656,TI
5324,AG
6655,TI
5325,AG
6658,TI
5326,AG
6657,TI
6659,TI
6670,TI
6672,TI
4010,BS
6674,TI
6673,TI
6676,TI
6675,TI
4005,BS
4009,BS
6683,TI
4020,BS
6682,TI
6685,TI
6684,TI
6678,TI
6677,TI
4018,BS
4019,BS
6692,TI
4030,BS
6694,TI
4031,BS
6693,TI
6696,TI
6695,TI
6690,TI
4040,BL
4041,BS
4042,BL
8403,ZH
8400,ZH
8401,ZH
4039,BS
4051,BS
4052,BS
4053,BS
4054,BS
8413,ZH
4055,BS
8414,ZH
4056,BS
4057,BS
8412,ZH
4058,BS
8406,ZH
8404,ZH
8405,ZH
8408,ZH
8409,ZH
8421,ZH
8424,ZH
8425,ZH
8422,ZH
4059,BS
8418,ZH
8415,ZH
8416,ZH
4075,BS
7104,GR
4070,BS
8428,ZH
8426,ZH
8427,ZH
8442,ZH
7110,GR
7112,GR
7111,GR
7114,GR
8447,ZH
7113,GR
4089,BS
8444,ZH
7116,GR
1809,VD
7115,GR
1800,VD
1808,VD
7107,GR
1807,VD
7106,GR
1806,VD
7109,GR
1805,VD
1804,VD
1803,VD
1802,VD
1801,VD
8453,ZH
8454,SH
8451,ZH
8452,ZH
7122,GR
8457,ZH
8458,ZH
8455,SH
7127,GR
7126,GR
4091,BS
8450,ZH
1811,VD
1818,VD
1817,VD
1816,VD
1815,VD
1814,VD
8464,ZH
7132,GR
8465,ZH
8462,ZH
7134,GR
8463,ZH
8468,ZH
8466,ZH
7138,GR
8467,ZH
7137,GR
8460,ZH
8461,ZH
7130,GR
1822,VD
1820,VD
7128,GR
8459,ZH
1824,VD
1823,VD
8475,ZH
7143,GR
8476,ZH
7142,GR
7145,GR
8474,ZH
7144,GR
8479,ZH
7147,GR
7146,GR
8477,ZH
7149,GR
8478,ZH
7148,GR
8471,ZH
8472,ZH
7141,GR
1833,VD
1832,VD
8486,ZH
7154,GR
8487,ZH
7153,GR
8484,ZH
7156,GR
7155,GR
7158,GR
7157,GR
8488,ZH
8489,ZH
7159,GR
8482,ZH
8483,ZH
7152,GR
7151,GR
1844,VD
1847,VD
1846,VD
1845,VD
8497,ZH
7165,GR
8498,ZH
7164,GR
8495,ZH
7167,GR
8496,ZH
7166,GR
7168,GR
8499,ZH
8493,ZH
8494,ZH
7163,GR
8492,ZH
7162,GR
1854,VD
1853,VD
1852,VD
1856,VD
7176,GR
7175,GR
7172,GR
7174,GR
7173,GR
1866,VD
1865,VD
1864,VD
1863,VD
1862,VD
1860,VD
1869,VS
1868,VS
1867,VD
7187,GR
7186,GR
7189,GR
7188,GR
1880,VD
7180,GR
7183,GR
7182,GR
7185,GR
7184,GR
1875,VS
1874,VS
1873,VS
1872,VS
1871,VS
1870,VS
4900,BE
4901,BE
1891,VS
1890,VS
4914,BE
4915,LU
4916,BE
1885,VD
4917,BE
1884,VD
4919,BE
1882,VD
4911,BE
4912,BE
4913,BE
1899,VS
1898,VS
1897,VS
1896,VS
1895,VS
1893,VS
1892,VD
4922,BE
4923,BE
4924,BE
3604,BE
4936,BE
3603,BE
4937,BE
3602,BE
4938,BE
3600,BE
3609,BE
3608,BE
4932,BE
3607,BE
4933,BE
4934,BE
4935,BE
3615,BE
3614,BE
3613,BE
3612,BE
4942,BE
3619,BE
4943,BE
3618,BE
4944,BE
3617,BE
3616,BE
3626,BE
3625,BE
3624,BE
3623,BE
3622,BE
4950,BE
4952,BE
4953,BE
4954,BE
3629,BE
4955,BE
3628,BE
3627,BE
